,GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,WinOrLoss,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
217,11/6/2023,1257793,419,Western Michigan,560,North Dakota State,H,L,221,76,29,68,12,29,6,12,34,13,7,2,11,14,22
218,11/6/2023,1257793,560,North Dakota State,419,Western Michigan,V,W,219,80,27,70,11,27,15,26,51,13,7,1,24,17,13
219,11/6/2023,1257794,564,North Florida,4000,ND1,H,W,195,92,31,67,13,37,17,25,42,17,9,2,12,10,13
220,11/6/2023,1257795,557,Northern Colorado,4000,ND1,H,W,192,87,27,62,9,23,24,39,44,10,8,1,11,7,14
221,11/6/2023,1257797,476,Northwestern State,4000,ND1,H,W,194,101,41,72,6,25,13,21,42,16,17,7,10,11,16
222,11/6/2023,1257798,482,Ohio State,541,Oakland,H,W,195,79,24,52,7,25,24,30,40,14,4,3,11,13,17
223,11/6/2023,1257798,541,Oakland,482,Ohio State,V,L,193,73,24,61,14,35,11,15,24,12,5,0,9,9,29
224,11/6/2023,1257799,284,Old Dominion,4000,ND1,H,W,193,71,25,57,4,12,17,25,46,13,7,5,12,16,16
225,11/6/2023,1257800,577,Omaha,4000,ND1,H,W,193,85,34,70,6,23,11,16,34,11,7,2,8,6,19
226,11/6/2023,1257801,282,Texas-Arlington,527,Oral Roberts,H,W,197,75,24,69,9,26,18,25,52,14,5,2,21,12,16
227,11/6/2023,1257801,527,Oral Roberts,282,Texas-Arlington,V,L,197,71,24,60,10,31,13,22,27,10,5,9,6,6,20
228,11/6/2023,1257802,504,Oregon State,4000,ND1,H,W,194,82,27,58,6,23,22,30,39,13,6,1,12,9,15
229,11/6/2023,1257803,251,Sam Houston,386,Pacific,V,W,196,64,19,51,3,16,23,33,36,11,9,3,9,19,14
230,11/6/2023,1257803,386,Pacific,251,Sam Houston,H,L,194,57,24,64,4,24,5,7,32,21,9,3,6,22,23
231,11/6/2023,1257804,331,Penn,4000,ND1,H,W,196,102,37,69,12,31,16,25,45,26,10,7,16,13,19
232,11/6/2023,1257805,416,Prairie View,4000,ND1,H,W,194,89,34,72,4,20,17,22,49,10,10,2,14,15,20
233,11/6/2023,1257807,297,Samford,336,Purdue,V,L,193,45,17,68,5,31,6,14,28,11,11,0,9,15,19
234,11/6/2023,1257807,336,Purdue,297,Samford,H,W,191,98,34,62,16,29,14,22,50,29,9,10,11,14,15
235,11/6/2023,1257808,538,Quinnipiac,4000,ND1,H,W,193,116,38,63,15,31,25,30,48,19,8,10,8,13,10
236,11/6/2023,1257809,291,Richmond,411,Virginia Military Institute,H,W,191,93,28,63,13,37,24,32,41,16,11,3,10,7,12
237,11/6/2023,1257809,411,Virginia Military Institute,291,Richmond,V,L,194,75,29,65,8,19,9,14,37,11,4,0,9,14,20
238,11/6/2023,1257810,306,Rider,4000,ND1,H,W,193,113,46,83,8,23,13,21,51,24,13,8,16,13,14
239,11/6/2023,1257811,330,Xavier,497,Robert Morris,H,W,193,77,32,56,4,11,9,13,35,21,8,3,6,17,17
240,11/6/2023,1257811,497,Robert Morris,330,Xavier,V,L,196,63,20,59,4,18,19,22,27,11,7,2,10,14,16
241,11/6/2023,1257813,542,Sacred Heart,4000,ND1,H,W,195,95,36,79,10,22,13,22,49,16,16,4,21,7,16
242,11/6/2023,1257814,293,Saint Francis (PA),315,UCLA,V,L,194,44,14,42,2,16,14,20,26,6,3,1,8,20,23
243,11/6/2023,1257814,315,UCLA,293,Saint Francis (PA),H,W,196,75,29,57,2,9,15,24,31,18,9,6,10,6,16
244,11/6/2023,1257815,295,Saint Louis,11203,Southern Indiana,H,W,194,75,24,66,9,21,18,28,43,13,7,1,12,6,14
245,11/6/2023,1257815,11203,Southern Indiana,295,Saint Louis,V,L,194,63,27,65,4,18,5,8,41,14,2,8,8,12,22
246,11/6/2023,1257816,320,Saint Mary`s,4000,ND1,H,W,193,107,39,69,7,21,22,29,58,22,10,8,20,8,11
247,11/6/2023,1257817,338,Seton Hall,503,Saint Peter`s,H,W,195,70,21,42,6,14,22,28,25,12,12,3,8,12,15
248,11/6/2023,1257817,503,Saint Peter`s,338,Seton Hall,V,L,196,59,22,52,8,24,7,9,26,9,7,1,10,17,21
249,11/6/2023,1257818,512,San Diego,4000,ND1,H,W,194,68,20,52,6,21,22,27,24,11,4,3,8,10,15
250,11/6/2023,1257819,299,San Francisco,4000,ND1,H,W,194,128,51,78,16,36,10,16,42,35,11,4,14,10,19
251,11/6/2023,1257820,443,South Alabama,4000,ND1,H,L,196,74,22,62,7,28,23,34,30,10,6,5,7,10,19
252,11/6/2023,1257821,303,South Carolina,575,South Carolina Upstate,H,W,193,82,29,55,12,22,12,19,44,16,7,4,9,15,18
253,11/6/2023,1257821,575,South Carolina Upstate,303,South Carolina,V,L,193,53,21,59,4,16,7,14,22,13,11,5,4,10,16
254,11/6/2023,1257822,568,South Dakota,4000,ND1,H,W,193,85,32,65,11,26,10,16,45,14,3,4,12,13,13
255,11/6/2023,1257823,249,Southeastern Louisiana,4000,ND1,H,W,196,90,36,58,4,10,14,21,34,18,8,1,4,14,18
256,11/6/2023,1257824,272,Texas Christian,518,Southern,H,W,192,108,43,70,10,23,12,17,37,28,10,9,12,13,15
257,11/6/2023,1257824,518,Southern,272,Texas Christian,V,L,192,75,29,65,10,24,7,13,23,14,7,3,8,16,18
258,11/6/2023,1257825,400,Southern Illinois,4000,ND1,H,W,194,88,32,59,11,22,13,24,40,15,6,3,9,10,16
259,11/6/2023,1257826,477,Southern Mississippi,4000,ND1,H,W,195,64,25,68,3,21,11,20,51,11,4,2,15,11,12
260,11/6/2023,1257827,468,Stephen F. Austin,4000,ND1,H,W,191,96,37,69,7,21,15,21,45,23,14,3,14,20,12
261,11/6/2023,1257828,335,Stetson,4000,ND1,H,W,194,109,44,85,13,35,8,12,61,22,8,6,20,10,12
262,11/6/2023,1257829,229,Virginia,11198,Tarleton State,H,W,193,80,23,47,10,22,24,39,39,15,9,5,10,8,19
263,11/6/2023,1257829,11198,Tarleton State,229,Virginia,V,L,195,50,16,48,3,13,15,21,24,8,6,3,5,15,28
264,11/6/2023,1257830,309,Tennessee,513,Tennessee Tech,H,W,192,80,29,63,12,30,10,10,39,21,7,8,7,10,17
265,11/6/2023,1257830,513,Tennessee Tech,309,Tennessee,V,L,195,42,14,51,2,12,12,19,27,5,5,0,5,16,15
266,11/6/2023,1257831,308,Tennessee State,4000,ND1,H,W,194,76,29,67,9,23,9,13,34,14,5,4,8,7,15
267,11/6/2023,1257832,525,Tennessee-Martin,4000,ND1,H,W,195,104,42,83,10,29,10,12,52,17,15,2,15,18,5
268,11/6/2023,1257833,233,Texas A&M,11202,Texas A&M-Commerce,H,W,194,78,28,60,11,28,11,17,42,21,6,3,12,11,11
269,11/6/2023,1257833,11202,Texas A&M-Commerce,233,Texas A&M,V,L,194,46,16,54,4,28,10,14,17,9,9,5,3,9,18
270,11/6/2023,1257835,353,Western Illinois,406,Texas-San Antonio,V,L,220,68,24,75,6,28,14,25,51,9,2,10,17,11,25
271,11/6/2023,1257835,406,Texas-San Antonio,353,Western Illinois,H,W,220,78,23,64,6,23,26,35,47,13,6,7,11,6,15
272,11/6/2023,1257836,528,Troy,4000,ND1,H,W,191,92,34,74,8,32,16,24,45,18,11,4,17,12,22
273,11/6/2023,1257837,558,UC Davis,4000,ND1,H,W,194,86,27,60,7,27,25,31,40,17,14,6,16,22,23
274,11/6/2023,1257839,469,UNC Wilmington,4000,ND1,H,W,193,105,38,70,9,22,20,28,44,15,12,8,10,13,18
275,11/6/2023,1257840,502,UTEP,4000,ND1,H,W,193,120,50,79,9,23,11,18,47,33,19,7,9,16,19
276,11/6/2023,1257841,351,Utah State,4000,ND1,H,W,194,101,39,62,9,17,14,21,45,26,13,4,14,11,17
277,11/6/2023,1257842,562,Utah Valley,4000,ND1,H,W,196,81,26,62,7,25,22,31,39,21,10,4,11,10,15
278,11/6/2023,1257843,243,Valparaiso,4000,ND1,H,W,194,100,34,72,14,33,18,30,38,17,15,6,11,14,16
279,11/6/2023,1257844,399,Western Kentucky,4000,ND1,H,W,192,90,32,57,6,20,20,24,34,15,9,5,9,16,17
280,11/6/2023,1257845,478,William & Mary,4000,ND1,H,W,194,84,27,61,10,33,20,28,49,17,11,1,12,9,12
281,11/6/2023,1257846,532,Wofford,4000,ND1,H,W,193,85,31,56,8,21,15,22,35,15,6,4,8,12,11
282,11/6/2023,1257847,321,Yale,4000,ND1,H,W,192,102,40,63,7,17,15,21,45,22,9,3,9,11,7
283,11/6/2023,1257912,232,Kent State,4000,ND1,H,W,192,79,27,59,5,23,20,24,40,7,7,3,16,12,9
284,11/6/2023,1257913,296,Lamar,4000,ND1,H,W,194,114,41,82,10,31,22,26,55,27,11,4,19,16,26
285,11/6/2023,1257948,318,Georgia,326,Oregon,V,L,195,71,22,65,10,30,17,30,37,11,8,4,8,16,26
286,11/6/2023,1257948,326,Oregon,318,Georgia,H,W,196,82,31,73,6,15,14,29,53,13,9,2,17,15,23
287,11/6/2023,1257949,358,Princeton,493,Rutgers,V,W,193,68,26,60,9,20,7,11,34,11,5,2,14,12,11
288,11/6/2023,1257949,493,Rutgers,358,Princeton,H,L,195,61,25,62,4,14,7,7,34,14,7,6,11,9,16
289,11/6/2023,1257950,377,Kansas State,398,Southern California,V,L,193,69,22,71,8,33,17,24,39,14,9,2,19,17,23
290,11/6/2023,1257950,398,Southern California,377,Kansas State,H,W,196,82,31,60,5,20,15,19,35,17,8,8,8,18,19
291,11/6/2023,1257956,491,South Carolina State,4000,ND1,H,W,200,65,24,63,7,23,10,22,50,15,10,9,22,17,14
292,11/6/2023,1257960,403,Grambling,4000,ND1,H,W,195,82,26,64,3,14,27,40,47,9,5,5,19,5,16
293,11/7/2023,1245373,230,Indiana,566,Florida Gulf Coast,H,W,196,69,23,45,4,13,19,30,31,11,6,5,6,11,9
294,11/7/2023,1245373,566,Florida Gulf Coast,230,Indiana,V,L,195,63,24,62,13,34,2,6,26,13,8,3,8,13,25
295,11/7/2023,1245430,450,Iowa,570,North Dakota,H,W,192,110,40,75,12,24,18,20,42,23,12,2,9,7,18
296,11/7/2023,1245430,570,North Dakota,450,Iowa,V,L,193,68,27,67,4,25,10,17,37,9,5,3,11,18,19
297,11/7/2023,1245460,329,Mount Saint Mary`s,484,Maryland,V,L,195,53,21,59,2,12,9,12,30,7,6,3,12,13,21
298,11/7/2023,1245460,484,Maryland,329,Mount Saint Mary`s,H,W,195,68,24,49,3,16,17,25,31,6,8,6,9,15,17
299,11/7/2023,1245481,496,UNC Asheville,517,Michigan,V,L,194,74,22,55,10,25,20,28,29,13,1,2,10,13,18
300,11/7/2023,1245481,517,Michigan,496,UNC Asheville,H,W,195,99,38,67,12,26,11,15,37,20,3,3,10,8,23
301,11/7/2023,1245831,494,Massachusetts,540,Albany,H,W,194,92,33,76,10,22,16,26,38,20,12,4,15,4,21
302,11/7/2023,1245831,540,Albany,494,Massachusetts,V,L,195,71,20,56,9,26,22,31,34,10,2,5,7,17,23
303,11/7/2023,1245920,345,Appalachian State,4000,ND1,H,W,195,87,32,71,9,27,14,29,48,18,11,7,16,7,10
304,11/7/2023,1246209,454,Ball State,4000,ND1,H,W,195,101,37,69,11,21,16,24,40,19,9,6,13,8,16
305,11/7/2023,1246367,244,Boise State,4000,ND1,H,W,192,89,31,69,3,26,24,32,59,15,4,3,19,14,12
306,11/7/2023,1247339,261,Florida A&M,456,Creighton,V,L,196,54,23,64,1,7,7,9,20,7,6,5,5,6,14
307,11/7/2023,1247339,456,Creighton,261,Florida A&M,H,W,195,105,38,67,18,38,11,16,51,21,2,4,16,9,9
308,11/7/2023,1247577,393,Drexel,500,La Salle,V,L,195,61,24,58,4,17,9,16,36,16,6,2,11,12,16
309,11/7/2023,1247577,500,La Salle,393,Drexel,H,W,196,67,25,57,6,15,11,18,28,11,6,4,8,11,13
310,11/7/2023,1248170,426,Georgetown,2028841,Le Moyne,H,W,193,94,37,64,10,27,10,19,50,23,9,3,13,16,16
311,11/7/2023,1248170,2028841,Le Moyne,426,Georgetown,V,L,195,57,21,65,7,31,8,16,28,11,10,0,9,11,22
312,11/7/2023,1248746,531,Jacksonville State,4000,ND1,H,W,193,91,30,58,6,20,25,29,41,15,7,7,9,13,15
313,11/7/2023,1248821,561,Kennesaw State,4000,ND1,H,W,194,93,36,77,12,33,9,17,57,23,7,4,12,13,12
314,11/7/2023,1249178,300,Loyola Marymount,4000,ND1,H,W,195,109,42,73,9,25,16,25,41,15,10,3,11,10,26
315,11/7/2023,1249578,387,Montana,4000,ND1,H,W,193,107,41,65,7,19,18,24,49,21,9,4,11,15,16
316,11/7/2023,1249693,302,Nevada,520,Sacramento State,H,W,194,77,26,59,4,15,21,27,33,17,8,2,10,7,16
317,11/7/2023,1249693,520,Sacramento State,302,Nevada,V,L,195,63,23,62,11,33,6,8,30,16,2,4,6,13,24
318,11/7/2023,1250223,451,Vanderbilt,573,Presbyterian,H,L,191,62,19,58,8,33,16,27,37,8,12,4,15,13,18
319,11/7/2023,1250223,573,Presbyterian,451,Vanderbilt,V,W,196,68,25,49,4,12,14,21,28,12,7,2,4,14,22
320,11/7/2023,1250291,312,Rice,4000,ND1,H,W,192,101,38,71,14,31,11,16,43,24,8,1,17,5,5
321,11/7/2023,1250393,305,Saint John`s,546,Stony Brook,H,W,193,90,34,66,11,22,11,12,41,21,5,9,16,14,19
322,11/7/2023,1250393,546,Stony Brook,305,Saint John`s,V,L,194,74,29,66,4,16,12,17,25,9,8,5,12,10,14
323,11/7/2023,1250488,314,UC Irvine,429,San Jose State,V,L,193,64,23,55,2,12,16,26,30,11,7,1,6,15,21
324,11/7/2023,1250488,429,San Jose State,314,UC Irvine,H,W,195,72,23,50,7,21,19,23,29,13,7,3,5,14,19
325,11/7/2023,1250867,549,UC Riverside,4000,ND1,H,W,197,76,23,66,10,34,20,28,37,15,5,2,18,6,18
326,11/7/2023,1250962,417,Weber State,4000,ND1,H,W,195,96,30,59,9,28,27,31,35,13,4,3,4,7,18
327,11/7/2023,1250967,515,Western Carolina,4000,ND1,H,W,194,106,37,64,11,24,21,29,46,14,3,7,11,13,14
328,11/7/2023,1250996,423,Wyoming,4000,ND1,H,W,197,104,36,58,13,23,19,30,34,22,7,6,7,12,12
329,11/7/2023,1256447,499,Eastern Kentucky,4000,ND1,H,W,195,108,45,86,11,32,7,13,46,26,14,8,22,11,10
330,11/7/2023,1257612,285,Northern Iowa,390,North Texas,V,L,219,77,31,68,8,23,7,12,34,11,8,1,13,13,22
331,11/7/2023,1257612,390,North Texas,285,Northern Iowa,H,W,220,83,27,57,11,22,18,22,32,10,9,3,9,13,14
332,11/7/2023,1257951,348,Auburn,448,Baylor,V,L,195,82,28,63,9,19,17,25,35,18,5,10,12,14,32
333,11/7/2023,1257951,448,Baylor,348,Auburn,H,W,194,88,26,60,9,19,27,34,36,10,10,4,13,14,22
334,11/7/2023,1257963,363,DePaul,550,Fort Wayne,H,L,198,74,25,51,8,23,16,23,32,15,4,4,4,21,19
335,11/7/2023,1257963,550,Fort Wayne,363,DePaul,V,W,197,82,28,63,9,18,17,20,27,11,12,3,5,10,21
336,11/8/2023,1245863,242,Alcorn State,4000,ND1,H,W,193,70,24,60,3,15,19,30,39,10,10,0,13,7,18
337,11/8/2023,1246530,567,Bryant,4000,ND1,H,W,193,140,52,82,17,34,19,27,53,23,5,9,13,9,15
338,11/8/2023,1246554,280,Bucknell,331,Penn,V,L,192,61,21,56,7,24,12,19,19,10,8,10,6,9,18
339,11/8/2023,1246554,331,Penn,280,Bucknell,H,W,192,80,31,63,6,20,12,17,43,17,5,2,15,16,19
340,11/8/2023,1246821,310,Syracuse,505,Canisius,H,W,195,89,35,65,7,19,12,19,36,16,7,7,12,9,11
341,11/8/2023,1246821,505,Canisius,310,Syracuse,V,L,194,77,31,64,10,22,5,17,33,10,5,1,14,12,19
342,11/8/2023,1247110,359,Cleveland State,4000,ND1,H,W,192,102,37,59,6,15,22,33,32,20,22,4,12,10,10
343,11/8/2023,1247320,425,Cornell,4000,ND1,H,W,192,107,43,70,14,34,7,15,41,31,12,4,9,17,17
344,11/8/2023,1247452,343,Delaware,4000,ND1,H,W,195,101,43,74,10,20,5,7,45,21,6,6,9,9,19
345,11/8/2023,1247553,431,Drake,555,Lipscomb,H,W,195,85,32,62,9,25,12,16,33,13,5,2,8,12,15
346,11/8/2023,1247553,555,Lipscomb,431,Drake,V,L,195,70,27,57,7,21,9,12,23,8,6,2,5,13,16
347,11/8/2023,1247695,447,Eastern Illinois,4000,ND1,H,W,192,91,35,71,9,24,12,16,43,20,13,2,17,10,13
348,11/8/2023,1248715,373,Jackson State,512,San Diego,V,L,196,61,22,57,7,21,10,25,34,14,5,2,12,15,23
349,11/8/2023,1248715,512,San Diego,373,Jackson State,H,W,193,87,24,59,11,29,28,34,44,17,5,3,11,11,22
350,11/8/2023,1249200,275,Maine,4000,ND1,H,W,193,111,48,78,5,22,10,16,52,22,14,7,10,10,15
351,11/8/2023,1249621,511,Morehead State,4000,ND1,H,W,195,96,35,62,9,24,17,24,47,23,13,6,13,11,9
352,11/8/2023,1249713,409,New Hampshire,4000,ND1,H,W,194,115,43,83,18,39,11,13,60,26,14,2,11,6,16
353,11/8/2023,1249740,438,New Mexico State,4000,ND1,H,W,194,84,27,64,6,19,24,40,49,11,9,3,16,10,9
354,11/8/2023,1249898,560,North Dakota State,4000,ND1,H,W,195,93,37,73,7,22,12,19,43,11,7,2,11,3,8
355,11/8/2023,1249968,557,Northern Colorado,4000,ND1,H,W,195,81,26,57,8,32,21,21,38,17,8,2,10,9,15
356,11/8/2023,1250038,472,Ohio,528,Troy,H,W,196,88,27,60,7,25,27,32,30,12,9,5,6,4,23
357,11/8/2023,1250038,528,Troy,472,Ohio,V,L,196,70,23,59,6,22,18,25,35,7,2,3,9,16,25
358,11/8/2023,1250185,414,Portland,4000,ND1,H,W,196,89,37,70,10,27,5,6,46,23,7,7,15,21,12
359,11/8/2023,1250211,416,Prairie View,565,Seattle,V,L,194,60,21,69,2,11,16,23,34,4,11,3,14,17,25
360,11/8/2023,1250211,565,Seattle,416,Prairie View,H,W,195,71,22,51,6,16,21,25,40,10,10,10,10,23,24
361,11/8/2023,1250347,342,SMU,353,Western Illinois,H,W,192,90,37,78,9,25,7,15,46,21,17,6,14,7,21
362,11/8/2023,1250347,353,Western Illinois,342,SMU,V,L,191,53,17,55,6,26,13,27,33,9,5,10,10,21,14
363,11/8/2023,1250408,295,Saint Louis,4000,ND1,H,W,194,102,34,55,9,18,25,39,34,13,15,5,4,12,22
364,11/8/2023,1250498,301,Santa Clara,11200,Utah Tech,H,W,195,77,26,54,8,27,17,28,38,14,7,8,8,20,21
365,11/8/2023,1250498,11200,Utah Tech,301,Santa Clara,V,L,196,69,24,64,5,21,16,24,32,10,10,1,9,13,23
366,11/8/2023,1250569,559,South Dakota State,4000,ND1,H,W,194,83,34,72,7,21,8,14,54,8,6,5,15,15,9
367,11/8/2023,1250610,424,UNLV,518,Southern,H,L,195,71,23,54,9,29,16,24,30,13,5,6,11,13,13
368,11/8/2023,1250610,518,Southern,424,UNLV,V,W,194,85,34,60,11,18,6,10,31,19,6,2,6,9,22
369,11/8/2023,1250769,240,Texas Tech,11202,Texas A&M-Commerce,H,W,196,73,22,53,5,23,24,29,44,11,5,2,10,16,9
370,11/8/2023,1250769,11202,Texas A&M-Commerce,240,Texas Tech,V,L,194,46,20,67,5,35,1,1,30,9,12,8,8,13,18
371,11/8/2023,1250985,452,Winthrop,4000,ND1,H,W,195,98,36,59,7,19,19,28,38,14,15,6,14,15,12
372,11/8/2023,1257952,418,Loyola Chicago,526,Florida Atlantic,H,L,195,62,22,51,6,17,12,19,26,9,6,4,7,18,18
373,11/8/2023,1257952,526,Florida Atlantic,418,Loyola Chicago,V,W,194,75,26,56,8,23,15,21,30,16,11,5,7,12,19
374,11/8/2023,1257953,225,Arizona State,495,Mississippi State,V,L,195,56,17,53,5,21,17,26,27,11,7,1,6,10,19
375,11/8/2023,1257953,495,Mississippi State,225,Arizona State,H,W,192,71,22,55,10,26,17,22,42,11,7,3,10,14,18
376,11/8/2023,1257968,413,Fairleigh Dickinson,4000,ND1,H,W,193,107,36,71,19,44,16,19,40,25,12,3,7,11,15
377,11/9/2023,1245499,227,Michigan State,11203,Southern Indiana,H,W,192,74,25,52,1,11,23,28,34,21,8,4,6,11,14
378,11/9/2023,1245499,11203,Southern Indiana,227,Michigan State,V,L,195,51,19,60,8,27,5,11,31,11,7,0,11,15,21
379,11/9/2023,1245772,545,Alabama A&M,5050,North Alabama,V,L,193,67,20,56,4,14,23,36,34,9,9,2,12,17,20
380,11/9/2023,1245772,5050,North Alabama,545,Alabama A&M,H,W,192,83,26,54,8,23,23,27,32,14,8,2,6,16,27
381,11/9/2023,1245890,478,William & Mary,516,American,H,W,195,75,22,45,7,20,24,32,30,11,5,0,6,12,16
382,11/9/2023,1245890,516,American,478,William & Mary,V,L,195,56,22,60,5,27,7,10,31,10,7,1,9,9,26
383,11/9/2023,1246102,298,Army,11204,Stonehill,V,L,193,44,18,69,5,31,3,7,38,11,8,1,17,13,16
384,11/9/2023,1246102,11204,Stonehill,298,Army,H,W,196,57,21,42,8,18,7,13,31,8,7,3,1,16,17
385,11/9/2023,1246628,529,Cal Poly,536,Denver,V,L,196,76,32,74,5,21,7,12,26,11,10,1,11,6,24
386,11/9/2023,1246628,536,Denver,529,Cal Poly,H,W,196,97,27,49,10,21,33,39,35,19,4,3,7,14,16
387,11/9/2023,1246660,398,Southern California,571,Cal State Bakersfield,H,W,195,85,30,55,8,21,17,22,28,18,11,2,6,11,10
388,11/9/2023,1246660,571,Cal State Bakersfield,398,Southern California,V,L,196,59,24,57,4,16,7,11,26,11,7,2,7,14,20
389,11/9/2023,1246713,241,Idaho,253,Cal State Northridge,H,L,196,73,28,60,11,26,6,6,29,17,12,6,5,16,16
390,11/9/2023,1246713,253,Cal State Northridge,241,Idaho,V,W,197,76,28,66,4,13,16,20,40,11,12,5,16,14,11
391,11/9/2023,1246925,461,Charleston Southern,564,North Florida,H,L,193,70,23,47,3,10,21,30,31,6,3,2,7,12,21
392,11/9/2023,1246925,564,North Florida,461,Charleston Southern,V,W,195,81,24,54,11,24,22,26,24,8,8,0,5,8,21
393,11/9/2023,1247008,397,Chicago State,507,Mercer,H,L,194,61,18,48,5,23,20,30,33,8,6,3,10,16,19
394,11/9/2023,1247008,507,Mercer,397,Chicago State,V,W,193,66,22,48,6,20,16,24,31,11,9,3,6,11,25
395,11/9/2023,1247293,361,Towson,407,Coppin State,V,W,194,70,24,54,6,16,16,22,47,11,5,2,18,14,20
396,11/9/2023,1247293,407,Coppin State,361,Towson,H,L,197,49,16,46,5,21,12,19,17,8,6,5,4,11,14
397,11/9/2023,1247674,458,East Tennessee State,539,Elon,V,L,195,76,29,67,9,27,9,11,30,10,6,4,10,12,19
398,11/9/2023,1247674,539,Elon,458,East Tennessee State,H,W,195,79,30,59,9,19,10,16,32,12,6,4,7,14,12
399,11/9/2023,1247810,384,Evansville,4000,ND1,H,W,191,116,48,81,7,20,13,21,62,19,7,5,21,10,8
400,11/9/2023,1247830,434,Fairfield,474,Rhode Island,V,L,196,80,25,68,13,36,17,21,33,15,8,3,13,14,20
401,11/9/2023,1247830,474,Rhode Island,434,Fairfield,H,W,193,93,34,65,9,21,16,29,44,21,11,2,14,18,21
402,11/9/2023,1247969,263,Florida International,11198,Tarleton State,H,L,194,65,23,58,8,32,11,17,21,14,17,6,8,20,13
403,11/9/2023,1247969,11198,Tarleton State,263,Florida International,V,W,197,82,31,60,8,19,12,18,43,15,13,6,17,23,17
404,11/9/2023,1248036,550,Fort Wayne,4000,ND1,H,W,194,130,53,87,14,34,10,16,49,30,23,4,12,4,10
405,11/9/2023,1248249,316,Howard,371,Georgia Tech,V,L,197,85,30,60,6,21,19,28,36,11,5,6,11,13,19
406,11/9/2023,1248249,371,Georgia Tech,316,Howard,H,W,195,88,34,77,4,18,16,27,35,12,6,3,15,6,19
407,11/9/2023,1248332,349,Green Bay,4000,ND1,H,W,188,72,30,56,7,25,5,11,31,19,7,1,10,7,15
408,11/9/2023,1248357,530,Hampton,4000,ND1,H,W,195,109,46,77,9,26,8,13,55,25,7,5,18,12,10
409,11/9/2023,1248698,87,Lindenwood,339,Iowa State,V,L,193,47,13,46,7,24,14,20,23,8,5,1,3,21,19
410,11/9/2023,1248698,339,Iowa State,87,Lindenwood,H,W,193,102,39,66,7,20,17,21,37,24,19,5,9,8,19
411,11/9/2023,1248770,232,Kent State,375,James Madison,H,L,245,108,31,75,11,28,35,48,43,22,4,4,10,16,29
412,11/9/2023,1248770,375,James Madison,232,Kent State,V,W,246,113,36,77,17,35,24,36,39,24,10,3,6,11,32
413,11/9/2023,1248919,296,Lamar,342,SMU,V,L,195,67,22,60,8,20,15,16,29,16,10,6,5,12,24
414,11/9/2023,1248919,342,SMU,296,Lamar,H,W,195,78,22,59,6,23,28,38,40,14,9,9,15,12,17
415,11/9/2023,1249396,7529,Merrimack,4000,ND1,H,W,194,93,35,74,6,30,17,26,48,19,18,7,22,13,12
416,11/9/2023,1249439,276,Middle Tennessee,468,Stephen F. Austin,H,W,221,67,20,56,4,14,23,33,35,5,11,4,13,17,13
417,11/9/2023,1249439,468,Stephen F. Austin,276,Middle Tennessee,V,L,221,62,25,54,5,14,7,8,26,13,9,4,3,20,27
418,11/9/2023,1249640,288,Morgan State,4000,ND1,H,W,200,100,39,70,9,22,13,18,51,23,6,8,15,17,16
419,11/9/2023,1249720,283,New Mexico,320,Saint Mary`s,V,L,196,58,23,62,4,12,8,15,32,10,8,2,9,12,21
420,11/9/2023,1249720,320,Saint Mary`s,283,New Mexico,H,W,193,72,25,55,6,17,16,25,36,13,8,6,13,13,18
421,11/9/2023,1249805,533,Norfolk State,4000,ND1,H,W,195,90,34,66,11,26,11,20,44,17,12,2,16,12,9
422,11/9/2023,1249853,569,North Carolina Central,4000,ND1,H,W,193,107,41,78,9,24,16,24,44,26,17,4,12,11,17
423,11/9/2023,1249993,415,Washington,578,Northern Kentucky,H,W,196,75,25,55,3,17,22,27,31,16,6,8,9,12,19
424,11/9/2023,1249993,578,Northern Kentucky,415,Washington,V,L,196,67,24,63,3,17,16,25,28,14,5,6,12,10,24
425,11/9/2023,1250007,313,Tulane,476,Northwestern State,H,W,194,88,29,56,1,14,29,32,33,14,12,5,6,12,11
426,11/9/2023,1250007,476,Northwestern State,313,Tulane,V,L,195,71,26,67,8,31,11,11,28,10,7,3,9,16,20
427,11/9/2023,1250081,272,Texas Christian,577,Omaha,H,W,195,82,35,71,3,15,9,10,48,19,9,3,15,16,22
428,11/9/2023,1250081,577,Omaha,272,Texas Christian,V,L,194,60,22,56,6,18,10,22,19,14,7,2,3,16,10
429,11/9/2023,1250162,287,Pepperdine,558,UC Davis,V,L,198,78,28,50,4,14,18,25,29,9,6,1,6,17,27
430,11/9/2023,1250162,558,UC Davis,287,Pepperdine,H,W,196,79,26,48,4,9,23,36,20,12,10,1,4,12,24
431,11/9/2023,1250199,430,UC Santa Barbara,534,Portland State,H,L,197,76,28,54,8,20,12,17,35,17,3,3,7,17,14
432,11/9/2023,1250199,534,Portland State,430,UC Santa Barbara,V,W,193,82,30,65,4,14,18,22,23,8,12,2,7,7,16
433,11/9/2023,1250324,497,Robert Morris,4000,ND1,H,W,195,66,25,67,6,22,10,15,47,13,5,5,15,11,13
434,11/9/2023,1250332,572,SIU Edwardsville,4000,ND1,H,W,193,92,32,59,9,19,19,24,31,22,12,5,11,12,15
